group_ID,site,week_time,date,weather,time_block,hours_spent_on_site,start_time,activity,sex,age,dogs,dog_size,observer,confirmed,group_size,people_per_hour
PP_JU12_8am_30,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,run,F,A,0,NA,NL,Y,2,170
PP_JU12_8am_34,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,walk,F,A,0,NA,NL,Y,1,170
PP_JU12_8am_37,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,F,A,0,NA,NL,Y,2,170
PP_JU12_8am_41,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,run,F,A,0,NA,NL,Y,2,170
PP_JU12_8am_41,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,run,F,A,0,NA,NL,Y,2,170
PP_JU12_8am_42,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,F,A,0,NA,NL,Y,2,170
PP_JU12_8am_43,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,F,A,0,NA,NL,Y,1,170
PP_JU12_8am_44,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,run,F,A,0,NA,NL,Y,1,170
PP_JU12_8am_48,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,F,A,0,NA,NL,Y,2,170
PP_JU12_8am_48,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,F,A,0,NA,NL,Y,2,170
PP_JU12_8am_50,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,walk,F,A,0,NA,NL,Y,2,170
PP_JU12_8am_51,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,walk,F,A,0,NA,NL,Y,2,170
PP_JU12_8am_51,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,walk,F,A,0,NA,NL,Y,2,170
PP_JU12_8am_53,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,walk,F,A,0,NA,NL,Y,2,170
PP_JU12_8am_53,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,walk,F,A,0,NA,NL,Y,2,170
PP_JU12_8am_54,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,walk,F,A,0,NA,NL,Y,1,170
PP_JU12_8am_56,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,F,A,0,NA,NL,Y,1,170
PP_JU12_8am_57,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,walk,F,A,0,NA,NL,Y,1,170
PP_JU12_8am_58,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,run,F,A,0,NA,NL,Y,1,170
PP_JU12_8am_60,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,run,F,A,0,NA,NL,Y,1,170
PP_JU12_8am_63,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,F,A,0,NA,NL,Y,2,170
PP_JU12_8am_63,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,F,A,0,NA,NL,Y,2,170
PP_JU12_8am_65,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,F,A,0,NA,NL,Y,1,170
PP_JU12_8am_66,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,F,A,0,NA,NL,Y,1,170
PP_JU12_8am_68,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,F,A,0,NA,NL,Y,2,170
PP_JU12_8am_69,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,run,F,A,0,NA,NL,Y,1,170
PP_JU12_8am_71,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,run,F,A,0,NA,NL,Y,1,170
PP_JU12_8am_74,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,run,F,A,0,NA,NL,Y,1,170
PP_JU12_8am_76,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,F,A,0,NA,NL,Y,2,170
PP_JU12_8am_76,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,F,A,0,NA,NL,Y,2,170
PP_JU12_8am_83,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,run,F,A,0,NA,NL,Y,1,170
PP_JU12_8am_86,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,F,A,0,NA,NL,Y,1,170
PP_JU12_8am_89,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,F,A,0,NA,NL,Y,1,170
PP_JU12_8am_90,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,F,A,0,NA,NL,Y,2,170
PP_JU12_8am_92,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,F,A,0,NA,NL,Y,2,170
PP_JU12_8am_96,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,run,F,A,0,NA,NL,Y,1,170
PP_JU12_8am_98,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,F,A,0,NA,NL,Y,2,170
PP_JU12_8am_100,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,run,F,A,0,NA,NL,Y,1,170
PP_JU12_8am_101,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,F,A,0,NA,NL,Y,1,170
PP_JU12_8am_104,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,F,A,1,S,NL,Y,2,170
PP_JU12_8am_104,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,F,A,1,S,NL,Y,2,170
PP_JU12_8am_106,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,F,A,0,NA,NL,Y,1,170
PP_JU12_8am_107,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,run,F,A,0,NA,NL,Y,1,170
PP_JU12_8am_108,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,F,A,0,NA,NL,Y,1,170
PP_JU12_8am_111,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,F,A,0,NA,NL,Y,1,170
PP_JU12_8am_113,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,F,A,0,NA,NL,Y,3,170
PP_JU12_8am_113,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,F,A,0,NA,NL,Y,3,170
PP_JU12_8am_113,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,F,A,0,NA,NL,Y,3,170
PP_JU12_8am_120,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,run,F,A,0,NA,NL,Y,2,170
PP_JU12_8am_121,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,F,A,0,NA,NL,Y,1,170
PP_JU12_8am_123,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,F,A,0,NA,NL,Y,1,170
PP_JU12_8am_125,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,walk,F,A,0,NA,NL,Y,1,170
PP_JU12_8am_126,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,F,A,0,NA,NL,Y,1,170
PP_JU12_8am_1,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,M,A,0,NA,NL,Y,2,170
PP_JU12_8am_2,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,run,M,A,0,NA,NL,Y,4,170
PP_JU12_8am_3,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,M,A,0,NA,NL,Y,2,170
PP_JU12_8am_4,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,M,A,0,NA,NL,Y,3,170
PP_JU12_8am_4,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,M,A,0,NA,NL,Y,3,170
PP_JU12_8am_4,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,M,A,0,NA,NL,Y,3,170
PP_JU12_8am_5,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,run,M,A,0,NA,NL,Y,1,170
PP_JU12_8am_6,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,walk,M,A,0,NA,NL,Y,1,170
PP_JU12_8am_7,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,M,A,0,NA,NL,Y,2,170
PP_JU12_8am_7,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,M,A,0,NA,NL,Y,2,170
PP_JU12_8am_8,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,run,M,A,0,NA,NL,Y,1,170
PP_JU12_8am_10,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,run,M,A,0,NA,NL,Y,1,170
PP_JU12_8am_11,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,run,M,A,0,NA,NL,Y,1,170
PP_JU12_8am_12,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,M,A,0,NA,NL,Y,1,170
PP_JU12_8am_13,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,run,M,A,0,NA,NL,Y,1,170
PP_JU12_8am_14,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,run,M,A,0,NA,NL,Y,1,170
PP_JU12_8am_16,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,run,M,A,0,NA,NL,Y,1,170
PP_JU12_8am_20,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,M,A,0,NA,NL,Y,2,170
PP_JU12_8am_24,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,M,A,0,NA,NL,Y,2,170
PP_JU12_8am_25,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,walk,M,A,0,NA,NL,Y,1,170
PP_JU12_8am_26,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,walk,M,A,0,NA,NL,Y,1,170
PP_JU12_8am_27,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,run,M,A,0,NA,NL,Y,3,170
PP_JU12_8am_27,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,run,M,A,0,NA,NL,Y,3,170
PP_JU12_8am_28,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,run,M,A,0,NA,NL,Y,1,170
PP_JU12_8am_29,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,M,A,0,NA,NL,Y,2,170
PP_JU12_8am_30,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,run,M,A,0,NA,NL,Y,2,170
PP_JU12_8am_31,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,run,M,A,0,NA,NL,Y,1,170
PP_JU12_8am_32,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,run,M,A,0,NA,NL,Y,2,170
PP_JU12_8am_32,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,run,M,A,0,NA,NL,Y,2,170
PP_JU12_8am_33,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,run,M,A,0,NA,NL,Y,1,170
PP_JU12_8am_35,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,M,A,0,NA,NL,Y,1,170
PP_JU12_8am_36,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,M,A,0,NA,NL,Y,1,170
PP_JU12_8am_37,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,M,A,0,NA,NL,Y,2,170
PP_JU12_8am_38,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,run,M,A,0,NA,NL,Y,1,170
PP_JU12_8am_39,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,M,A,0,NA,NL,Y,1,170
PP_JU12_8am_40,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,M,A,0,NA,NL,Y,1,170
PP_JU12_8am_42,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,M,A,0,NA,NL,Y,2,170
PP_JU12_8am_45,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,M,A,0,NA,NL,Y,1,170
PP_JU12_8am_46,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,M,A,0,NA,NL,Y,1,170
PP_JU12_8am_47,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,M,A,0,NA,NL,Y,1,170
PP_JU12_8am_49,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,M,A,0,NA,NL,Y,1,170
PP_JU12_8am_50,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,walk,M,A,0,NA,NL,Y,2,170
PP_JU12_8am_52,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,run,M,A,0,NA,NL,Y,1,170
PP_JU12_8am_55,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,M,A,0,NA,NL,Y,1,170
PP_JU12_8am_59,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,M,A,0,NA,NL,Y,1,170
PP_JU12_8am_61,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,run,M,A,0,NA,NL,Y,1,170
PP_JU12_8am_62,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,run,M,A,0,NA,NL,Y,1,170
PP_JU12_8am_64,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,run,M,A,0,NA,NL,Y,1,170
PP_JU12_8am_67,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,M,A,0,NA,NL,Y,2,170
PP_JU12_8am_67,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,M,A,0,NA,NL,Y,2,170
PP_JU12_8am_68,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,M,A,0,NA,NL,Y,2,170
PP_JU12_8am_70,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,run,M,A,0,NA,NL,Y,1,170
PP_JU12_8am_72,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,M,A,0,NA,NL,Y,1,170
PP_JU12_8am_73,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,M,A,0,NA,NL,Y,1,170
PP_JU12_8am_75,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,M,A,0,NA,NL,Y,2,170
PP_JU12_8am_75,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,M,A,0,NA,NL,Y,2,170
PP_JU12_8am_77,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,walk,M,A,0,NA,NL,Y,1,170
PP_JU12_8am_78,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,M,A,0,NA,NL,Y,1,170
PP_JU12_8am_79,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,M,A,0,NA,NL,Y,1,170
PP_JU12_8am_80,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,run,M,A,0,NA,NL,Y,1,170
PP_JU12_8am_81,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,M,A,0,NA,NL,Y,1,170
PP_JU12_8am_82,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,M,A,0,NA,NL,Y,1,170
PP_JU12_8am_84,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,run,M,A,0,NA,NL,Y,1,170
PP_JU12_8am_85,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,M,A,0,NA,NL,Y,2,170
PP_JU12_8am_85,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,M,A,0,NA,NL,Y,2,170
PP_JU12_8am_87,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,M,A,0,NA,NL,Y,1,170
PP_JU12_8am_88,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,walk,M,A,0,NA,NL,Y,2,170
PP_JU12_8am_88,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,walk,M,A,0,NA,NL,Y,2,170
PP_JU12_8am_90,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,M,A,0,NA,NL,Y,2,170
PP_JU12_8am_91,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,walk,M,A,0,NA,NL,Y,1,170
PP_JU12_8am_92,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,M,A,0,NA,NL,Y,2,170
PP_JU12_8am_93,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,M,A,0,NA,NL,Y,1,170
PP_JU12_8am_94,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,M,A,0,NA,NL,Y,1,170
PP_JU12_8am_95,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,run,M,A,0,NA,NL,Y,1,170
PP_JU12_8am_97,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,run,M,A,0,NA,NL,Y,1,170
PP_JU12_8am_98,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,M,A,0,NA,NL,Y,2,170
PP_JU12_8am_99,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,M,A,0,NA,NL,Y,4,170
PP_JU12_8am_99,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,M,A,0,NA,NL,Y,4,170
PP_JU12_8am_99,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,M,A,0,NA,NL,Y,4,170
PP_JU12_8am_99,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,M,A,0,NA,NL,Y,4,170
PP_JU12_8am_102,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,run,M,A,0,NA,NL,Y,1,170
PP_JU12_8am_103,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,M,A,0,NA,NL,Y,1,170
PP_JU12_8am_105,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,M,A,0,NA,NL,Y,1,170
PP_JU12_8am_109,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,run,M,A,0,NA,NL,Y,1,170
PP_JU12_8am_110,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,M,A,0,NA,NL,Y,1,170
PP_JU12_8am_112,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,walk,M,A,0,NA,NL,Y,1,170
PP_JU12_8am_114,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,run,M,A,0,NA,NL,Y,2,170
PP_JU12_8am_114,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,run,M,A,0,NA,NL,Y,2,170
PP_JU12_8am_115,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,M,A,0,NA,NL,Y,1,170
PP_JU12_8am_116,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,run,M,A,0,NA,NL,Y,1,170
PP_JU12_8am_117,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,run,M,A,0,NA,NL,Y,1,170
PP_JU12_8am_118,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,M,A,0,NA,NL,Y,3,170
PP_JU12_8am_118,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,M,A,0,NA,NL,Y,3,170
PP_JU12_8am_118,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,M,A,0,NA,NL,Y,3,170
PP_JU12_8am_119,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,run,M,A,0,NA,NL,Y,1,170
PP_JU12_8am_120,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,run,M,A,0,NA,NL,Y,2,170
PP_JU12_8am_122,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,run,M,A,0,NA,NL,Y,1,170
PP_JU12_8am_124,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,M,A,0,NA,NL,Y,1,170
PP_JU12_8am_15,PP,WD,07-12-2024,sunny,08:00:00,1,08:00:00,wheels,U,A,0,NA,NL,Y,1,170
TL_JU12_12pm_1,TL,WD,07-12-2024,sunny,12:00:00,1,12:00:00,walk,F,A,0,NA,NL,Y,2,47
TL_JU12_12pm_2,TL,WD,07-12-2024,sunny,12:00:00,1,12:00:00,walk,F,A,0,NA,NL,Y,2,47
TL_JU12_12pm_4,TL,WD,07-12-2024,sunny,12:00:00,1,12:00:00,walk,F,A,0,NA,NL,Y,1,47
TL_JU12_12pm_6,TL,WD,07-12-2024,sunny,12:00:00,1,12:00:00,wheels,F,A,0,NA,NL,Y,10,47
TL_JU12_12pm_6,TL,WD,07-12-2024,sunny,12:00:00,1,12:00:00,wheels,F,A,0,NA,NL,Y,10,47
TL_JU12_12pm_6,TL,WD,07-12-2024,sunny,12:00:00,1,12:00:00,wheels,F,A,0,NA,NL,Y,10,47
TL_JU12_12pm_6,TL,WD,07-12-2024,sunny,12:00:00,1,12:00:00,wheels,F,A,0,NA,NL,Y,10,47
TL_JU12_12pm_7,TL,WD,07-12-2024,sunny,12:00:00,1,12:00:00,walk,F,A,0,NA,NL,Y,2,47
TL_JU12_12pm_7,TL,WD,07-12-2024,sunny,12:00:00,1,12:00:00,walk,F,A,0,NA,NL,Y,2,47
TL_JU12_12pm_9,TL,WD,07-12-2024,sunny,12:00:00,1,12:00:00,walk,F,A,0,NA,NL,Y,2,47
TL_JU12_12pm_11,TL,WD,07-12-2024,sunny,12:00:00,1,12:00:00,walk,F,A,0,NA,NL,Y,3,47
TL_JU12_12pm_12,TL,WD,07-12-2024,sunny,12:00:00,1,12:00:00,walk,F,A,0,NA,NL,Y,3,47
TL_JU12_12pm_12,TL,WD,07-12-2024,sunny,12:00:00,1,12:00:00,walk,F,A,0,NA,NL,Y,3,47
TL_JU12_12pm_14,TL,WD,07-12-2024,sunny,12:00:00,1,12:00:00,walk,F,A,0,NA,NL,Y,4,47
TL_JU12_12pm_14,TL,WD,07-12-2024,sunny,12:00:00,1,12:00:00,walk,F,A,0,NA,NL,Y,4,47
TL_JU12_12pm_15,TL,WD,07-12-2024,sunny,12:00:00,1,12:00:00,walk,F,A,0,NA,NL,Y,2,47
TL_JU12_12pm_15,TL,WD,07-12-2024,sunny,12:00:00,1,12:00:00,walk,F,A,0,NA,NL,Y,2,47
TL_JU12_12pm_21,TL,WD,07-12-2024,sunny,12:00:00,1,12:00:00,wheels,F,A,0,NA,NL,Y,1,47
TL_JU12_12pm_1,TL,WD,07-12-2024,sunny,12:00:00,1,12:00:00,walk,M,A,0,NA,NL,Y,2,47
TL_JU12_12pm_2,TL,WD,07-12-2024,sunny,12:00:00,1,12:00:00,walk,M,A,0,NA,NL,Y,2,47
TL_JU12_12pm_3,TL,WD,07-12-2024,sunny,12:00:00,1,12:00:00,run,M,A,0,NA,NL,Y,1,47
TL_JU12_12pm_5,TL,WD,07-12-2024,sunny,12:00:00,1,12:00:00,walk,M,A,0,NA,NL,Y,1,47
TL_JU12_12pm_6,TL,WD,07-12-2024,sunny,12:00:00,1,12:00:00,wheels,M,A,0,NA,NL,Y,10,47
TL_JU12_12pm_6,TL,WD,07-12-2024,sunny,12:00:00,1,12:00:00,wheels,M,A,0,NA,NL,Y,10,47
TL_JU12_12pm_6,TL,WD,07-12-2024,sunny,12:00:00,1,12:00:00,wheels,M,A,0,NA,NL,Y,10,47
TL_JU12_12pm_6,TL,WD,07-12-2024,sunny,12:00:00,1,12:00:00,wheels,M,A,0,NA,NL,Y,10,47
TL_JU12_12pm_6,TL,WD,07-12-2024,sunny,12:00:00,1,12:00:00,wheels,M,A,0,NA,NL,Y,10,47
TL_JU12_12pm_6,TL,WD,07-12-2024,sunny,12:00:00,1,12:00:00,wheels,M,A,0,NA,NL,Y,10,47
TL_JU12_12pm_8,TL,WD,07-12-2024,sunny,12:00:00,1,12:00:00,run,M,A,0,NA,NL,Y,1,47
TL_JU12_12pm_9,TL,WD,07-12-2024,sunny,12:00:00,1,12:00:00,walk,M,A,0,NA,NL,Y,2,47
TL_JU12_12pm_10,TL,WD,07-12-2024,sunny,12:00:00,1,12:00:00,walk,M,A,0,NA,NL,Y,1,47
TL_JU12_12pm_11,TL,WD,07-12-2024,sunny,12:00:00,1,12:00:00,walk,M,A,0,NA,NL,Y,3,47
TL_JU12_12pm_11,TL,WD,07-12-2024,sunny,12:00:00,1,12:00:00,walk,M,A,0,NA,NL,Y,3,47
TL_JU12_12pm_12,TL,WD,07-12-2024,sunny,12:00:00,1,12:00:00,walk,M,A,0,NA,NL,Y,3,47
TL_JU12_12pm_13,TL,WD,07-12-2024,sunny,12:00:00,1,12:00:00,walk,M,A,0,NA,NL,Y,1,47
TL_JU12_12pm_14,TL,WD,07-12-2024,sunny,12:00:00,1,12:00:00,walk,M,A,0,NA,NL,Y,4,47
TL_JU12_12pm_14,TL,WD,07-12-2024,sunny,12:00:00,1,12:00:00,walk,M,A,0,NA,NL,Y,4,47
TL_JU12_12pm_16,TL,WD,07-12-2024,sunny,12:00:00,1,12:00:00,walk,M,A,0,NA,NL,Y,1,47
TL_JU12_12pm_17,TL,WD,07-12-2024,sunny,12:00:00,1,12:00:00,run,M,A,0,NA,NL,Y,1,47
TL_JU12_12pm_18,TL,WD,07-12-2024,sunny,12:00:00,1,12:00:00,run,M,A,0,NA,NL,Y,1,47
TL_JU12_12pm_19,TL,WD,07-12-2024,sunny,12:00:00,1,12:00:00,walk,M,A,0,NA,NL,Y,2,47
TL_JU12_12pm_19,TL,WD,07-12-2024,sunny,12:00:00,1,12:00:00,walk,M,A,0,NA,NL,Y,2,47
TL_JU12_12pm_20,TL,WD,07-12-2024,sunny,12:00:00,1,12:00:00,wheels,M,A,0,NA,NL,Y,1,47
TL_JU12_12pm_22,TL,WD,07-12-2024,sunny,12:00:00,1,12:00:00,walk,M,A,0,NA,NL,Y,1,47
TL_JU12_12pm_23,TL,WD,07-12-2024,sunny,12:00:00,1,12:00:00,run,M,A,0,NA,NL,Y,1,47
TL_JU12_12pm_24,TL,WD,07-12-2024,sunny,12:00:00,1,12:00:00,driving,M,A,0,NA,NL,Y,2,47
TL_JU12_12pm_24,TL,WD,07-12-2024,sunny,12:00:00,1,12:00:00,driving,M,A,0,NA,NL,Y,2,47
BL_JU14_8am_1,BL,WE,07-14-2024,sunny,08:00:00,0.5,08:00:00,run,F,A,0,NA,NL,Y,1,50
BL_JU14_8am_3,BL,WE,07-14-2024,sunny,08:00:00,0.5,08:00:00,walk,F,A,0,NA,NL,Y,2,50
BL_JU14_8am_4,BL,WE,07-14-2024,sunny,08:00:00,0.5,08:00:00,walk,F,A,0,NA,NL,Y,2,50
BL_JU14_8am_5,BL,WE,07-14-2024,sunny,08:00:00,0.5,08:00:00,walk,F,A,0,NA,NL,Y,3,50
BL_JU14_8am_5,BL,WE,07-14-2024,sunny,08:00:00,0.5,08:00:00,walk,F,A,0,NA,NL,Y,3,50
BL_JU14_8am_5,BL,WE,07-14-2024,sunny,08:00:00,0.5,08:00:00,walk,F,A,0,NA,NL,Y,3,50
BL_JU14_8am_7,BL,WE,07-14-2024,sunny,08:00:00,0.5,08:00:00,run,F,A,0,NA,NL,Y,2,50
BL_JU14_8am_7,BL,WE,07-14-2024,sunny,08:00:00,0.5,08:00:00,run,F,A,0,NA,NL,Y,2,50
BL_JU14_8am_13,BL,WE,07-14-2024,sunny,08:00:00,0.5,08:00:00,walk,F,A,0,NA,NL,Y,2,50
BL_JU14_8am_14,BL,WE,07-14-2024,sunny,08:00:00,0.5,08:00:00,walk,F,A,0,NA,NL,Y,3,50
BL_JU14_8am_14,BL,WE,07-14-2024,sunny,08:00:00,0.5,08:00:00,walk,F,A,0,NA,NL,Y,3,50
BL_JU14_8am_14,BL,WE,07-14-2024,sunny,08:00:00,0.5,08:00:00,walk,F,A,0,NA,NL,Y,3,50
BL_JU14_8am_2,BL,WE,07-14-2024,sunny,08:00:00,0.5,08:00:00,wheels,M,A,0,NA,NL,Y,1,50
